Total_Kicking_PTS,Total_defensive_PTS,Total_Offensive_PTS,pos,player,rank,id,team,game.week,opp,pass_yds,pass_td,pass_int,rush_yds,rush_td,rec,rec_yds,rec_td,def_sck,def_int,fum_forced,fum_recovered,fpts,tkl_solo,tkl_astd,tkl_loss,def_sck_yds,qb_hits,pass_def,def_td,fg,fg_att,fg_pct,fg_long,xp,xp_att,PassingYards_PTS,RushingYards_PTS,ReceivingYards_PTS,ReceivingYards_and_Rushing_Yards_SpecialRoundingCase,ReceivingTouchdowns_PTS,PassingTouchdowns_PTS,RushingTouchdowns_PTS,Fumbles_Lost_PTS,Interception_Offensive_PTS,AssistedTackles_PTS,SoloTackles_PTS,PassesDefended_PTS,Sacks_PTS + Assisted Sacks_PTS,Safeties_PTS,Interception_Defensive_PTS,SpecialTeamsTouchdowns_PTS,FumblesForced_PTS,FumblesRecovered,FumblesRecovered_PTS,ExtraPointsMade_PTS,FieldGoalsMade_PTS
,,0.0,WR,Ben Skowronek,890,22590,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,WR,Brandin Cooks,591,16568,BUF,13,PIT,0.0,0.0,0.0,0.0,0.0,1,13.0,0.0,0,0.0,0.0,0,1.3,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,WR,Brian Thomas Jr.,441,24933,JAX,13,TEN,0.0,0.0,0.0,0.0,0.0,2,28.0,0.0,0,0.0,0.0,0,2.8,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Brycen Tremayne,806,24296,CAR,13,LAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Calvin Austin III,891,22566,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Cedric Tillman,825,24348,CLE,13,SF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,WR,Cedrick Wilson Jr.,552,20013,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,1,16.0,0.0,0,0.0,0.0,0,1.6,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,-2,WR,Chimere Dike,1030,25987,TEN,13,JAX,0.0,0.0,0.0,1.0,0.0,1,8.0,0.0,0,0.0,0.0,0,-1.1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,7.0,WR,Chris Godwin Jr.,170,18880,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,3,78.0,0.0,0,0.0,0.0,0,7.8,,,,,,,,,,,,,,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,10.0,WR,Chris Olave,93,22565,NO,13,MIA,0.0,0.0,0.0,0.0,0.0,4,47.0,1.0,0,0.0,0.0,0,10.7,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,WR,Cody White,494,21964,SEA,13,MIN,0.0,0.0,0.0,0.0,0.0,1,21.0,0.0,0,0.0,0.0,0,2.1,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,WR,Cooper Kupp,486,18882,SEA,13,MIN,0.0,0.0,0.0,0.0,0.0,3,24.0,0.0,0,0.0,0.0,0,2.4,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Dante Pettis,943,19854,NO,13,MIA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,WR,Darnell Mooney,478,21961,ATL,13,NYJ,0.0,0.0,0.0,0.0,0.0,2,25.0,0.0,0,0.0,0.0,0,2.5,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,17.0,WR,Davante Adams,31,16470,LAR,13,CAR,0.0,0.0,0.0,0.0,0.0,4,58.0,2.0,0,0.0,0.0,0,17.8,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,12.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,7.0,WR,David Sills V,180,20939,ATL,13,NYJ,0.0,0.0,0.0,0.0,0.0,2,15.0,1.0,0,0.0,0.0,0,7.5,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Demarcus Robinson,672,18047,SF,13,CLE,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.6,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Derius Davis,901,24121,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,15.0,WR,Devaughn Vele,44,25198,NO,13,MIA,0.0,0.0,0.0,0.0,0.0,8,93.0,1.0,0,0.0,0.0,0,15.3,,,,,,,,,,,,,,0.0,0.0,9.0,9.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,WR,Deven Thompkins,445,23746,ATL,13,NYJ,0.0,0.0,0.0,5.0,0.0,2,23.0,0.0,0,0.0,0.0,0,2.8,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,3.0,WR,DK Metcalf,401,20875,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,3,32.0,0.0,0,0.0,0.0,0,3.2,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,WR,Dont'e Thornton Jr.,600,26102,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,1,11.0,0.0,0,0.0,0.0,0,1.1,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Dylan Drummond,770,24875,ATL,13,NYJ,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,0,0.0,0.0,0,0.3,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Elic Ayomanor,739,25964,TEN,13,JAX,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0,0.0,0.0,0,0.5,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,4.0,WR,Emeka Egbuka,323,26092,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,4,42.0,0.0,0,0.0,0.0,0,4.2,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1,WR,Gabe Davis,752,21735,BUF,13,PIT,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0,0.0,0.0,0,0.5,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0,WR,Gage Larvadain,772,26422,CLE,13,SF,0.0,0.0,0.0,0.0,0.0,2,23.0,0.0,0,0.0,0.0,0,0.3,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,WR,Greg Dortch,588,21071,ARI,13,TB,0.0,0.0,0.0,0.0,0.0,2,14.0,0.0,0,0.0,0.0,0,1.4,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,WR,Isaiah Bond,452,26034,CLE,13,SF,0.0,0.0,0.0,9.0,0.0,1,18.0,0.0,0,0.0,0.0,0,2.7,,,,,,,,,,,,,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Isaiah Williams,908,25205,NYJ,13,ATL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,WR,Jack Bech,493,25894,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,2,22.0,0.0,0,0.0,0.0,0,2.2,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,15.0,WR,Jakobi Meyers,43,20876,JAX,13,TEN,0.0,0.0,0.0,3.0,0.0,6,90.0,1.0,0,0.0,0.0,0,15.3,,,,,,,,,,,,,,0.0,0.0,9.0,9.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,13.0,WR,Jalen Coker,59,25122,CAR,13,LAR,0.0,0.0,0.0,0.0,0.0,4,74.0,1.0,0,0.0,0.0,0,13.4,,,,,,,,,,,,,,0.0,0.0,7.0,7.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2,WR,Jalen Nailor,866,23368,MIN,13,SEA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,4.0,1.0,2.0,,
,,0.0,WR,Jamal Agnew,1032,19044,ATL,13,NYJ,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,WR,James Proche II,594,21723,TEN,13,JAX,0.0,0.0,0.0,0.0,0.0,1,13.0,0.0,0,0.0,0.0,0,1.3,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,9.0,WR,Jauan Jennings,112,21717,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,4,39.0,1.0,0,0.0,0.0,0,9.9,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,WR,Jaxon Smith-Njigba,489,23157,SEA,13,MIN,0.0,0.0,0.0,0.0,0.0,2,23.0,0.0,0,0.0,0.0,0,2.3,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,6.0,WR,Jayden Higgins,223,26094,HOU,13,IND,0.0,0.0,0.0,0.0,0.0,5,65.0,0.0,0,0.0,0.0,0,6.5,,,,,,,,,,,,,,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,4.0,WR,Jaylen Waddle,351,22598,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,3,40.0,0.0,0,0.0,0.0,0,4.0,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Jaylin Noel,926,25914,HOU,13,IND,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,WR,Jerry Jeudy,455,21692,CLE,13,SF,0.0,0.0,0.0,0.0,0.0,3,26.0,0.0,0,0.0,0.0,0,2.6,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,WR,John Metchie III,546,23160,NYJ,13,ATL,0.0,0.0,0.0,-2.0,0.0,4,19.0,0.0,0,0.0,0.0,0,1.7,,,,,,,,,,,,,,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,3.0,WR,Jordan Addison,366,23162,MIN,13,SEA,0.0,0.0,0.0,0.0,0.0,5,36.0,0.0,0,0.0,0.0,0,3.6,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Jordan Whittington,809,25201,LAR,13,CAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,4.0,WR,Josh Downs,321,24145,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,2,44.0,0.0,0,0.0,0.0,0,4.4,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1,WR,Justin Jefferson,767,21685,MIN,13,SEA,0.0,0.0,0.0,0.0,0.0,2,4.0,0.0,0,0.0,0.0,0,0.4,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Kameron Johnson,917,25642,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,3.0,WR,Keenan Allen,436,15076,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,4,30.0,0.0,0,0.0,0.0,0,3.0,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Kendrick Bourne,849,19318,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,6.0,WR,Keon Coleman,212,24964,BUF,13,PIT,0.0,0.0,0.0,0.0,0.0,2,9.0,1.0,0,0.0,0.0,0,6.9,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Ke'Shawn Williams,887,26394,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Khalil Shakir,750,23227,BUF,13,PIT,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0,0.0,0.0,0,0.5,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Konata Mumpfield,808,25001,LAR,13,CAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,9.0,WR,Ladd McConkey,114,25097,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,4,39.0,1.0,0,0.0,0.0,0,9.9,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Laquon Treadwell,921,17914,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Malachi Corley,666,24979,CLE,13,SF,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.9,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,3.0,WR,Malik Washington,423,25103,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,4,30.0,0.0,0,0.0,0.0,0,3.0,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,6.0,WR,Marvin Harrison Jr.,208,24974,ARI,13,TB,0.0,0.0,0.0,0.0,0.0,6,69.0,0.0,0,0.0,0.0,0,6.9,,,,,,,,,,,,,,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,WR,Mason Tipton,541,25409,NO,13,MIA,0.0,0.0,0.0,-1.0,0.0,3,20.0,0.0,0,0.0,0.0,0,1.9,,,,,,,,,,,,,,0.0,-1.0,2.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,WR,Michael Pittman Jr.,592,21744,IND,13,HOU,0.0,0.0,0.0,0.0,0.0,1,13.0,0.0,0,0.0,0.0,0,1.3,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,3.0,WR,Michael Wilson,367,24173,ARI,13,TB,0.0,0.0,0.0,0.0,0.0,3,36.0,0.0,0,0.0,0.0,0,3.6,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Myles Price,870,26430,MIN,13,SEA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Nick Westbrook-Ikhine,951,21734,MIA,13,NO,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,16.0,WR,Nico Collins,36,21756,HOU,13,IND,0.0,0.0,0.0,7.0,1.0,5,98.0,0.0,0,0.0,0.0,0,16.5,,,,,,,,,,,,,,0.0,0.0,9.0,10.0,0.0,0.0,6.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,WR,Parker Washington,456,24143,JAX,13,TEN,0.0,0.0,0.0,0.0,0.0,1,26.0,0.0,0,0.0,0.0,0,2.6,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,7.0,WR,Puka Nacua,189,24172,LAR,13,CAR,0.0,0.0,0.0,0.0,0.0,6,72.0,0.0,0,0.0,0.0,0,7.2,,,,,,,,,,,,,,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,8.0,WR,Quentin Johnston,143,24226,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,3,23.0,1.0,0,0.0,0.0,0,8.3,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,WR,Rashid Shaheed,551,23729,SEA,13,MIN,0.0,0.0,0.0,9.0,0.0,1,7.0,0.0,0,0.0,0.0,0,1.6,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,WR,Ricky Pearsall,587,24982,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,2,14.0,0.0,0,0.0,0.0,0,1.4,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Roman Wilson,888,25039,PIT,13,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Ryan Miller,924,24471,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Skyy Moore,851,23168,SF,13,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Sterling Shepard,687,17961,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0,0.0,0.0,0,0.5,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Tai Felton,869,25924,MIN,13,SEA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,10.0,WR,Tetairoa McMillan,104,26054,CAR,13,LAR,0.0,0.0,0.0,0.0,0.0,1,43.0,1.0,0,0.0,0.0,0,10.3,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,6.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Tez Johnson,699,25934,TB,13,ARI,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0,0.0,0.0,0,0.5,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,WR,Tim Patrick,599,19207,JAX,13,TEN,0.0,0.0,0.0,0.0,0.0,1,11.0,0.0,0,0.0,0.0,0,1.1,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,3.0,WR,Tre' Harris,404,25925,LAC,13,LV,0.0,0.0,0.0,0.0,0.0,3,30.0,0.0,0,0.0,0.0,0,3.0,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,WR,Tre Tucker,529,24177,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,3,20.0,0.0,0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,WR,Tyler Lockett,597,16830,LV,13,LAC,0.0,0.0,0.0,0.0,0.0,1,11.0,0.0,0,0.0,0.0,0,1.1,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,2.0,WR,Van Jefferson,517,21739,TEN,13,JAX,0.0,0.0,0.0,0.0,0.0,3,20.0,0.0,0,0.0,0.0,0,2.0,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,4,WR,Xavier Hutchinson,361,24347,HOU,13,IND,0.0,0.0,0.0,0.0,0.0,2,39.0,0.0,0,0.0,0.0,0,3.9,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Xavier Legette,775,25003,CAR,13,LAR,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0,0.0,0.0,0,0.1,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,1.0,WR,Xavier Restrepo,566,25926,TEN,13,JAX,0.0,0.0,0.0,0.0,0.0,1,15.0,0.0,0,0.0,0.0,0,1.5,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,8.0,WR,Xavier Smith,145,24743,LAR,13,CAR,0.0,0.0,0.0,0.0,0.0,3,82.0,0.0,0,0.0,0.0,0,8.2,,,,,,,,,,,,,,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,0.0,WR,Xavier Weaver,912,25032,ARI,13,TB,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
,,3.0,TE,AJ Barner,363,25106,SEA,13,MIN,0.0,0.0,0.0,2.0,0.0,4,35.0,0.0,0,0.0,0.0,0,3.7,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,-0.0,,,,0,0,0.0,,0.0,0.0,0.0,,
